N008,装着,314002010,装着（装置（１装置につき）（可撤式装置））,300,14684,72,991,990,1069,1244,549,315,200,134,97,47,34,-,-,-,-,-,-,-,54,977,840,1688,1888,1258,842,532,320,241,148,74,34,-,-,-,-,-,-
N008,装着,314002110,装着（装置（１装置につき）（固定式装置））,400,56792,27,1023,2586,6472,4577,1983,1134,652,491,274,151,64,21,-,-,-,-,-,-,22,956,3100,11247,7855,5881,3308,1935,1264,892,509,279,74,-,-,-,-,-,-
N008,装着,314002210,装着（帯環（１個につき））,80,35408,36,1137,2102,4301,2210,1118,604,370,287,173,83,31,-,-,-,-,-,-,-,32,984,2228,7238,4489,3301,1800,1089,787,513,283,142,65,-,-,-,-,-,-
N008,装着,314002310,装着（ダイレクトボンドブラケット（１個につき））,100,185727,-,1565,8614,23726,13256,6487,3714,2283,1431,899,514,212,30,-,-,-,-,-,-,-,1442,11473,38758,25601,19583,10180,6175,3960,2800,1773,921,277,13,-,12,16,-,-
N008,装着,314010150,装着（矯正）（装着材料料のみ）,0,20510,190,1423,1719,1622,1307,569,323,173,180,134,41,41,13,12,22,19,-,-,-,190,1262,1509,2667,2320,1606,1085,636,551,371,233,133,47,21,25,16,26,-,-
N008-2,植立,314010410,植立（１本につき）,500,3367,-,-,45,344,286,115,85,45,31,11,-,-,-,-,-,-,-,-,-,-,-,54,663,627,407,249,168,90,57,35,25,-,-,-,-,-,-,-
N008-2,植立,314010850,植立（１本につき）（装着材料料のみ）,0,206,-,-,-,13,19,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,19,24,25,-,10,-,-,-,-,-,-,-,-,-,-
N009,撤去,314003010,撤去（帯環）（１個につき）,30,27708,16,585,1502,2423,2864,1202,658,399,252,155,47,48,-,-,-,-,-,-,-,16,571,1156,3840,4474,2758,1894,1164,716,514,286,111,37,-,-,-,-,-,-
N009,撤去,314003110,撤去（ダイレクトボンドブラケット）（１個につき）,60,120600,-,448,2874,12036,14211,5516,3230,2129,1246,695,291,208,86,34,-,-,-,-,-,-,459,2587,18772,20669,13559,9016,5025,3198,2120,1384,502,248,24,-,26,-,-,-
N009,撤去,314010510,撤去（歯科矯正用アンカースクリュー）（１本につき）,100,1463,-,-,-,100,142,75,45,34,11,10,-,-,-,-,-,-,-,-,-,-,-,17,213,228,210,114,75,76,45,18,14,-,-,-,-,-,-,-
N010,セパレイティング,314003210,セパレイティング（１箇所につき）,40,36689,-,796,1447,4222,2493,1370,617,405,221,167,47,41,-,-,-,-,-,-,-,12,790,2112,7496,5293,3917,2035,1259,891,562,263,154,69,-,-,-,-,-,-
N011,結紮,314003310,結紮（１顎１回につき）,50,333885,-,443,7568,36253,32843,14436,8354,5242,3367,2178,1042,441,192,117,18,16,-,15,-,-,586,9899,61866,51184,37861,23822,14017,9112,6844,3733,1827,468,94,18,10,-,-,-
N012,床装置,314003410,床装置（１装置につき）（簡単なもの）,1500,1209,-,127,195,69,38,28,15,-,-,-,-,-,-,-,-,-,-,-,-,-,170,170,115,83,60,39,23,-,-,-,-,-,-,-,-,-,-,-
N012,床装置,314003510,床装置（１装置につき）（複雑なもの）,2000,720,-,131,131,34,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,124,121,38,29,30,14,-,-,-,-,-,-,-,-,-,-,-,-
N012-2,スライディングプレート,314011110,スライディングプレート（１装置につき）,1500,102,-,32,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
N013,リトラクター,314003710,リトラクター（１装置につき）,2000,377,-,46,55,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,63,37,27,25,13,11,-,-,-,-,-,-,-,-,-,-,-
N014,プロトラクター,314004010,プロトラクター（１装置につき）,2000,565,24,184,104,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,157,67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
N014-2,牽引装置,314011210,牽引装置（１歯につき）,500,134,-,10,33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
N015,拡大装置,314004210,拡大装置（１装置につき）,2500,3450,27,590,502,207,121,57,26,14,-,-,-,-,-,-,-,-,-,-,-,17,609,435,281,194,163,79,38,34,23,-,-,-,-,-,-,-,-,-
N016,アクチバトール（ＦＫＯ）,314004710,アクチバトール（ＦＫＯ）（１装置につき）,3000,522,15,107,107,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,85,91,17,16,11,-,-,-,-,-,-,-,-,-,-,-,-,-
N017,リンガルアーチ,314005010,リンガルアーチ（１装置につき）（簡単なもの）,1500,2565,-,197,299,229,125,62,32,19,14,-,-,-,-,-,-,-,-,-,-,-,213,301,417,269,174,79,52,34,13,10,11,-,-,-,-,-,-,-
N017,リンガルアーチ,314005110,リンガルアーチ（１装置につき）（複雑なもの）,2500,1727,17,303,301,107,52,28,-,-,-,-,-,-,-,-,-,-,-,-,-,15,224,253,169,84,52,38,32,19,11,-,-,-,-,-,-,-,-,-
N018,マルチブラケット装置,314005310,マルチブラケット装置（１装置につき）（ステップ１（３装置目までの場合））,600,40793,-,48,1504,5451,2839,1382,813,478,344,188,114,62,-,-,-,-,-,-,-,-,80,2300,9049,5781,4389,2317,1375,933,614,436,209,75,-,-,-,-,-,-
N018,マルチブラケット装置,314005410,マルチブラケット装置（１装置につき）（ステップ１（４装置目以降の場合））,250,29312,-,1310,3752,3594,1764,670,446,240,156,65,66,29,10,-,-,-,-,-,-,-,1227,3285,4691,2900,2037,1255,734,448,346,156,80,42,-,-,-,-,-,-
N018,マルチブラケット装置,314005510,マルチブラケット装置（１装置につき）（ステップ２（２装置目までの場合））,800,24595,-,-,747,3098,2055,871,550,281,238,111,80,32,-,-,-,-,-,-,-,-,-,1122,5306,3564,2667,1573,882,559,445,214,135,41,-,-,-,-,-,-
N018,マルチブラケット装置,314005610,マルチブラケット装置（１装置につき）（ステップ２（３装置目以降の場合））,250,21014,-,19,694,2412,1926,777,539,254,242,131,60,30,-,-,-,-,-,-,-,-,20,999,3894,3199,2237,1529,811,512,452,166,84,20,-,-,-,-,-,-
N018,マルチブラケット装置,314005710,マルチブラケット装置（１装置につき）（ステップ３（２装置目までの場合））,1000,21096,-,-,478,2429,2003,774,488,285,227,106,67,19,-,-,-,-,-,-,-,-,-,653,4384,3181,2452,1489,805,550,389,179,102,22,-,-,-,-,-,-
N018,マルチブラケット装置,314005810,マルチブラケット装置（１装置につき）（ステップ３（３装置目以降の場合））,300,29803,-,-,637,2988,2742,1482,918,580,341,208,145,37,15,-,-,-,-,-,-,-,-,636,4954,4691,3674,2429,1407,843,561,321,163,31,-,-,-,-,-,-
N018,マルチブラケット装置,314005910,マルチブラケット装置（１装置につき）（ステップ４（２装置目までの場合））,1200,16112,-,-,226,1484,1720,775,403,220,166,109,39,20,19,-,-,-,-,-,-,-,-,307,2898,2732,2048,1176,708,397,320,225,79,26,-,-,-,-,-,-
N018,マルチブラケット装置,314006010,マルチブラケット装置（１装置につき）（ステップ４（３装置目以降の場合））,300,27857,-,-,274,2457,2910,1282,618,439,385,312,158,13,15,16,-,-,-,-,-,-,-,394,4357,4518,3753,2469,1394,867,552,457,162,28,19,-,-,-,-,-
N019,保定装置,314006610,保定装置（１装置につき）（プレートタイプリテーナー）,1500,9294,-,15,138,846,1099,459,275,167,118,77,42,30,-,-,-,-,-,-,-,-,22,120,1338,1626,1054,718,445,274,213,119,55,29,-,-,-,-,-,-
N019,保定装置,314006710,保定装置（１装置につき）（メタルリテーナー）,6000,124,-,-,-,13,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28,18,10,-,-,-,-,-,-,-,-,-,-,-,-,-
N019,保定装置,314006810,保定装置（１装置につき）（スプリングリテーナー）,1500,459,-,-,-,46,47,29,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,67,59,41,27,17,-,-,-,-,-,-,-,-,-,-
N019,保定装置,314006910,保定装置（１装置につき）（リンガルアーチ）,1500,167,-,-,22,35,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,30,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
N019,保定装置,314007010,保定装置（１装置につき）（リンガルバー）,2500,600,-,-,28,73,59,18,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,96,82,60,41,23,23,16,-,-,-,-,-,-,-,-,-
N019,保定装置,314007110,保定装置（１装置につき）（ツースポジショナー）,3000,223,-,-,-,20,19,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,31,30,12,10,10,-,-,-,-,-,-,-,-,-,-
N019,保定装置,314010910,保定装置（１装置につき）（フィクスドリテーナー）,1000,2679,-,-,52,242,291,94,71,42,35,12,-,-,-,-,-,-,-,-,-,-,11,56,425,461,319,243,109,89,46,28,15,-,-,-,-,-,-,-
N020,鉤,314007710,鉤（１個につき）（簡単なもの）,90,12043,50,829,793,914,1018,386,272,157,90,81,43,14,-,-,-,-,-,-,-,39,762,646,1419,1540,1116,776,480,246,185,103,43,16,-,-,-,-,-,-
N020,鉤,314007810,鉤（１個につき）（複雑なもの）,160,5241,57,809,716,340,289,105,58,31,25,12,14,-,-,-,-,-,-,-,-,28,789,593,380,395,241,129,79,59,45,15,-,-,-,-,-,-,-,-
N021,帯環,314008110,帯環（１個につき）,200,38873,58,1473,2519,4630,2373,1198,638,398,298,182,88,36,-,-,-,-,-,-,-,46,1415,2677,7656,4757,3541,1886,1122,832,549,287,151,60,-,-,-,-,-,-
N022,ダイレクトボンドブラケット,314008710,ダイレクトボンドブラケット（１個につき）,200,185675,-,1559,8582,23758,13314,6502,3710,2275,1430,896,516,207,30,-,-,-,-,-,-,-,1431,11501,38737,25495,19567,10213,6184,3945,2811,1780,922,276,13,-,-,-,-,-
N023,フック,314008910,フック（１個につき）,70,136316,-,412,1675,10476,12947,6847,3758,2066,1566,1077,482,189,155,67,71,53,31,19,-,-,472,2008,22379,22665,18462,11202,6923,3994,3260,1800,736,207,101,65,52,40,27,13
N024,弾線,314009010,弾線（１本につき）,160,4520,31,975,895,186,55,31,-,10,-,-,-,-,-,-,-,-,-,-,-,46,911,831,252,90,82,46,21,18,14,-,-,-,-,-,-,-,-,-
N025,トルキングアーチ,314009210,トルキングアーチ（１本につき）,350,1322,-,-,19,200,188,75,32,37,12,31,14,-,-,-,-,-,-,-,-,-,-,-,146,181,173,93,52,23,22,14,-,-,-,-,-,-,-,-
N026,附加装置,314009410,附加装置（１箇所につき）（パワーチェイン）,20,197050,-,687,5534,17533,17326,9212,4925,3088,2109,1057,510,269,121,38,-,-,-,-,-,-,736,7383,32989,30457,25010,15304,9324,5678,4248,2139,1193,157,11,-,-,-,-,-
N026,附加装置,314009510,附加装置（１箇所につき）（コイルスプリング）,20,11098,-,196,780,1519,927,398,281,141,106,39,53,16,-,-,-,-,-,-,-,-,138,1000,1821,1345,908,512,304,258,182,123,39,10,-,-,-,-,-,-
N026,附加装置,314009610,附加装置（１箇所につき）（ピグテイル）,20,64678,-,41,1013,5943,6871,2976,1701,1253,610,494,303,-,34,32,-,-,-,-,-,-,47,1686,12333,10910,7413,4273,2709,1518,951,1106,397,27,26,-,-,-,-,-
N026,附加装置,314009710,附加装置（１箇所につき）（アップライトスプリング）,40,1233,-,17,112,214,55,15,36,21,-,-,-,-,-,-,-,-,-,-,-,-,10,160,276,135,61,40,34,12,15,-,-,-,-,-,-,-,-,-
N026,附加装置,314009810,附加装置（１箇所につき）（エラスティクス）,20,132396,271,4738,6439,11919,11772,5132,3081,2067,1195,890,418,77,84,42,-,-,-,-,-,254,4361,5973,20631,18577,13581,8333,4885,3039,2519,1418,552,119,26,-,-,-,-,-
N026,附加装置,314010350,附加装置（１箇所につき）（超弾性コイルスプリング）,60,12023,-,44,632,1181,882,652,353,302,145,74,10,-,-,-,-,-,-,-,-,-,43,492,1798,1830,1502,750,503,389,260,95,69,-,-,-,-,-,-,-
N027,矯正用ろう着,314009910,矯正用ろう着（１箇所につき）,60,51779,113,3102,4315,5468,3026,1379,807,482,319,225,82,43,-,-,-,-,-,-,-,124,2820,4352,9018,5812,4307,2297,1485,950,639,342,183,80,-,-,-,-,-,-
N028,床装置修理,314010010,床装置修理（１装置につき）,234,2655,13,243,227,172,137,82,53,20,39,36,26,25,26,27,16,12,-,-,-,10,181,204,198,222,151,129,73,71,71,52,36,19,12,29,15,-,-,-
