J009,浮動歯肉切除術,310002210,浮動歯肉切除術（全顎）,1600,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J010,顎堤形成術,310002310,顎堤形成術（簡単なもの（１顎につき））,3000,663,-,-,-,-,-,-,-,-,-,15,23,26,22,49,44,39,23,12,-,-,-,-,-,-,-,-,-,-,11,15,28,46,69,74,58,49,25,10
J010,顎堤形成術,310002410,顎堤形成術（困難なもの（２分の１顎未満））,4000,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J010,顎堤形成術,310002510,顎堤形成術（困難なもの（２分の１顎以上））,6500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J011,上顎結節形成術,310002610,上顎結節形成術（困難なもの）,3000,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J011,上顎結節形成術,310034510,上顎結節形成術（簡単なもの）,2000,164,-,-,-,-,-,-,-,-,-,-,-,-,10,20,24,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,-,13,14,-,-,-
J013,口腔内消炎手術,310003010,口腔内消炎手術（智歯周囲炎の歯肉弁切除等）,120,79798,88,8540,7212,3471,3095,2489,1917,1573,1458,1337,1013,857,729,670,722,542,329,162,32,103,8273,8312,4820,5207,3853,2628,2036,1637,1447,1172,903,705,674,681,550,346,169,46
J013,口腔内消炎手術,310003110,口腔内消炎手術（歯肉膿瘍等）,180,2304051,2760,26067,8146,8358,15199,19602,25049,35567,54670,77774,84447,92873,103409,127507,143987,131252,80460,34202,8559,2057,21456,7813,9691,20545,23126,26568,35798,55134,81103,94748,104109,113241,143509,169065,157324,97819,46309,14748
J013,口腔内消炎手術,310003210,口腔内消炎手術（骨膜下膿瘍、口蓋膿瘍等）,230,413972,919,8056,1830,2014,3509,4816,6333,8809,12734,16588,16504,16971,17495,20661,22426,20557,12812,5738,1527,671,6449,1443,1946,3460,4402,5406,7543,11560,16530,18031,18356,18770,22605,25962,24473,15575,7885,2606
J013,口腔内消炎手術,310003310,口腔内消炎手術（顎炎又は顎骨骨髄炎等（３分の１顎未満の範囲のもの））,750,9122,-,72,36,96,145,173,191,241,370,450,414,320,336,380,412,453,305,146,51,-,41,39,85,150,156,154,200,284,343,391,325,307,384,414,513,341,269,117
J013,口腔内消炎手術,310003410,口腔内消炎手術（顎炎又は顎骨骨髄炎等（３分の１顎以上の範囲のもの））,2600,298,-,-,-,-,-,-,-,-,-,16,13,10,-,12,-,19,10,10,-,-,-,-,-,-,-,-,-,-,-,-,10,14,-,17,13,19,23,-
J013,口腔内消炎手術,310003510,口腔内消炎手術（顎炎又は顎骨骨髄炎等（全顎にわたるもの））,5700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J013,口腔内消炎手術,310036550,萌出困難歯開窓術（歯槽骨の切除を行う場合を除く。）,120,11823,13,3514,1674,335,57,30,27,15,14,-,-,-,-,-,-,-,-,-,-,17,3426,1900,473,108,56,32,26,14,18,-,-,-,-,-,-,-,-,-
J014,口腔底膿瘍切開術,310003610,口腔底膿瘍切開術,700,167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J015,口腔底腫瘍摘出術,310003710,口腔底腫瘍摘出術,7210,225,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,10,-,-,-,-,-,-,-,-,-,-,-,-,12,15,14,13,18,19,13,17,-,-
J015-2,口腔底迷入下顎智歯除去術,310029550,口腔底迷入下顎智歯除去術,5230,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J016,口腔底悪性腫瘍手術,310003810,口腔底悪性腫瘍手術,29360,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J017,舌腫瘍摘出術,310003910,舌腫瘍摘出術（粘液嚢胞摘出術）,1220,3637,11,132,182,219,159,140,100,95,91,110,79,62,62,52,46,35,23,-,-,12,196,237,162,148,97,90,91,106,119,136,110,112,110,141,80,50,25,-
J017,舌腫瘍摘出術,310004010,舌腫瘍摘出術（その他のもの）,2940,10355,-,27,57,82,76,99,153,229,302,424,416,410,438,476,395,341,173,69,18,-,30,60,60,74,105,194,275,406,584,696,613,620,698,703,580,287,134,45
J018,舌悪性腫瘍手術,310004110,舌悪性腫瘍手術（切除）,26410,43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J019,口蓋腫瘍摘出術,310004310,口蓋腫瘍摘出術（口蓋粘膜に限局するもの）,520,2612,-,-,19,-,-,20,30,46,72,101,102,112,133,164,143,123,74,24,-,-,-,20,13,23,17,40,41,90,113,136,138,144,173,167,145,92,45,17
J019,口蓋腫瘍摘出術,310004410,口蓋腫瘍摘出術（口蓋骨に及ぶもの）,8050,64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J020,口蓋混合腫瘍摘出術,310004510,口蓋混合腫瘍摘出術,5600,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J021,口蓋悪性腫瘍手術,310004610,口蓋悪性腫瘍手術（切除（単純））,5600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J022,顎・口蓋裂形成手術,310004910,顎・口蓋裂形成手術（硬口蓋に及ぶもの）,24170,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J022,顎・口蓋裂形成手術,310005010,顎・口蓋裂形成手術（顎裂を伴うもの）（片側）,25170,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J023,歯槽部骨皮質切離術（コルチコトミー）,310005110,歯槽部骨皮質切離術（コルチコトミー）（６歯未満の場合）,1700,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J023,歯槽部骨皮質切離術（コルチコトミー）,310005210,歯槽部骨皮質切離術（コルチコトミー）（６歯以上の場合）,3400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J024,口唇裂形成手術（片側）,310005310,口唇裂形成手術（片側）（口唇のみの場合）,13180,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J024,口唇裂形成手術（片側）,310005510,口唇裂形成手術（片側）（鼻腔底形成を伴う場合）,24350,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J024-2,口唇裂形成手術（両側）,310005710,口唇裂形成手術（両側）（口唇裂鼻形成を伴う場合）,23790,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J024-4,鼻咽腔閉鎖術,310006010,鼻咽腔閉鎖術,23790,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J026,舌繋瘢痕性短縮矯正術,310006110,舌繋瘢痕性短縮矯正術,2650,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J027,頬、口唇、舌小帯形成術,310006210,頬、口唇、舌小帯形成術,560,59466,1001,9610,2352,675,441,423,386,511,650,885,962,1078,1130,1433,1477,1193,887,416,75,805,10301,2478,878,662,608,613,717,937,1284,1508,1746,1883,2575,2548,2134,1395,618,191
J028,舌形成手術（巨舌症手術）,310006310,舌形成手術（巨舌症手術）,9100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J030,口唇腫瘍摘出術,310006410,口唇腫瘍摘出術（粘液嚢胞摘出術）,910,23763,152,1500,1430,1166,896,894,854,747,767,655,528,362,327,311,317,232,135,57,11,211,1686,1710,1135,994,867,829,694,719,671,553,425,378,370,451,364,231,101,33
J030,口唇腫瘍摘出術,310006510,口唇腫瘍摘出術（その他のもの）,3050,4564,-,27,55,61,54,58,82,97,132,172,156,162,180,223,230,186,87,28,-,-,40,42,46,37,58,92,92,139,193,214,202,233,293,325,286,156,82,23
J031,口唇悪性腫瘍手術,310006610,口唇悪性腫瘍手術,33010,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J033,頬腫瘍摘出術,310006810,頬腫瘍摘出術（粘液嚢胞摘出術）,910,3122,-,27,52,37,41,48,72,89,111,94,98,94,96,85,106,74,41,22,10,-,40,46,53,76,69,92,114,122,183,158,167,150,155,202,146,88,42,18
J033,頬腫瘍摘出術,310006910,頬腫瘍摘出術（その他のもの）,5250,649,-,-,-,-,-,-,-,11,21,15,16,20,25,38,40,27,26,10,-,-,-,-,-,-,-,12,13,23,21,39,28,30,41,49,49,29,17,-
J034,頬粘膜腫瘍摘出術,310007010,頬粘膜腫瘍摘出術,4460,4759,-,10,19,24,26,40,48,89,95,144,168,175,196,222,248,200,91,42,-,-,-,15,21,41,48,68,111,215,263,296,287,261,338,390,273,176,70,34
J035,頬粘膜悪性腫瘍手術,310007110,頬粘膜悪性腫瘍手術,26310,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J035-2,口腔粘膜血管腫凝固術,310035810,口腔粘膜血管腫凝固術（一連につき）,2000,155,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,-,11,14,10,11,-,-
J036,術後性上顎嚢胞摘出術,310007210,術後性上顎嚢胞摘出術（上顎に限局するもの）,6660,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J037,上顎洞口腔瘻閉鎖術,310007410,上顎洞口腔瘻閉鎖術（簡単なもの）,150,578,-,-,-,-,11,24,18,19,26,28,18,31,24,38,38,15,-,-,-,-,-,-,-,11,17,11,18,20,27,19,26,20,29,27,21,12,-,-
J037,上顎洞口腔瘻閉鎖術,310007510,上顎洞口腔瘻閉鎖術（困難なもの）,1000,2439,-,-,-,16,56,56,67,89,110,100,162,128,119,145,136,92,45,16,-,-,-,-,27,37,66,60,69,77,96,103,101,99,91,111,84,51,16,-
J037,上顎洞口腔瘻閉鎖術,310007610,上顎洞口腔瘻閉鎖術（著しく困難なもの）,5800,56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J037,上顎洞口腔瘻閉鎖術,310029950,二次的創腔閉鎖（埋伏歯抜去後）,150,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J037,上顎洞口腔瘻閉鎖術,310030050,二次的創腔閉鎖（顎骨骨内病巣除去）,150,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J037,上顎洞口腔瘻閉鎖術,310030150,上顎洞（抜歯窩）穿孔閉鎖手術（減張切開）,1000,118,-,-,-,-,-,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J038,上顎骨切除術,310007710,上顎骨切除術,15310,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J039,上顎骨悪性腫瘍手術,310007810,上顎骨悪性腫瘍手術（掻爬）,9160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J039,上顎骨悪性腫瘍手術,310007910,上顎骨悪性腫瘍手術（切除）,34420,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J040,下顎骨部分切除術,310008110,下顎骨部分切除術,16780,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J041,下顎骨離断術,310008210,下顎骨離断術,32560,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J042,下顎骨悪性腫瘍手術,310008310,下顎骨悪性腫瘍手術（切除）,40360,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J043,顎骨腫瘍摘出術（歯根嚢胞を除く。）,310008510,顎骨腫瘍摘出術（歯根嚢胞を除く。）（長径３センチメートル未満）,2820,10091,-,202,394,239,196,279,404,427,490,543,439,367,358,354,363,270,119,54,17,-,190,342,221,239,222,265,287,346,372,373,371,323,279,297,224,127,66,29
J043,顎骨腫瘍摘出術（歯根嚢胞を除く。）,310008610,顎骨腫瘍摘出術（歯根嚢胞を除く。）（長径３センチメートル以上）,13390,131,-,-,-,-,-,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J044,顎骨嚢胞開窓術,310008710,顎骨嚢胞開窓術,2040,2178,-,114,271,61,37,38,50,64,105,105,83,70,72,44,54,36,15,-,-,-,122,243,51,37,28,26,41,40,65,63,60,42,48,32,23,-,-,-
J044-2,埋伏歯開窓術,310030350,埋伏歯開窓術,2820,6919,-,788,1737,393,45,29,19,14,12,-,-,-,-,-,-,-,-,-,-,-,921,2166,472,103,64,28,24,22,10,12,-,-,-,-,-,-,-,-
J045,口蓋隆起形成術,310008810,口蓋隆起形成術,2040,1057,-,-,-,-,-,-,-,-,11,21,22,37,33,47,70,55,27,16,-,-,-,-,-,-,-,-,12,30,34,64,83,88,110,109,84,47,25,-
J046,下顎隆起形成術,310008910,下顎隆起形成術,1700,5105,-,-,-,-,-,12,40,52,86,118,133,178,271,414,586,475,200,93,15,-,-,-,-,-,23,34,33,86,119,123,161,178,348,424,511,229,112,42
J047,腐骨除去手術,310009110,腐骨除去手術（歯槽部に限局するもの）,600,16301,-,129,59,29,46,80,118,137,213,271,298,392,482,791,1151,1301,1055,562,208,-,73,52,19,48,62,78,92,158,268,324,392,526,792,1199,1579,1581,1172,560
J047,腐骨除去手術,310009210,腐骨除去手術（顎骨に及ぶもの（片側の３分の１未満の範囲のもの））,1300,2487,-,-,-,-,-,-,-,-,-,12,22,39,44,110,155,165,127,76,26,-,-,-,-,-,-,-,-,-,15,38,64,61,136,245,338,339,293,135
J047,腐骨除去手術,310009310,腐骨除去手術（顎骨に及ぶもの（片側の３分の１以上の範囲のもの））,3420,211,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,16,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,16,27,25,22,15
J048,口腔外消炎手術,310009410,口腔外消炎手術（骨膜下膿瘍、皮下膿瘍、蜂窩織炎等（２センチメートル未満のもの））,180,1612,14,29,17,18,22,17,31,40,31,60,55,55,54,63,102,88,56,20,-,-,14,-,-,14,31,21,33,29,43,71,86,65,67,87,90,75,53,35
J048,口腔外消炎手術,310009510,口腔外消炎手術（骨膜下膿瘍、皮下膿瘍、蜂窩織炎等（２センチメートル以上５センチメートル未満のもの））,300,651,11,-,-,-,12,25,12,22,22,32,23,20,27,28,49,26,23,15,-,-,-,-,-,-,11,-,-,-,11,16,10,-,24,31,43,32,41,16
J048,口腔外消炎手術,310009610,口腔外消炎手術（骨膜下膿瘍、皮下膿瘍、蜂窩織炎等（５センチメートル以上のもの））,750,500,-,-,-,-,14,19,-,15,22,16,15,17,14,24,37,24,28,19,-,-,-,-,-,-,-,-,-,-,-,-,10,12,16,19,37,35,29,16
J048,口腔外消炎手術,310009710,口腔外消炎手術（顎炎又は顎骨骨髄炎（３分の１顎以上の範囲のもの））,2600,170,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,13,11,-
J048,口腔外消炎手術,310009810,口腔外消炎手術（顎炎又は顎骨骨髄炎（全顎にわたるもの））,5700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J049,外歯瘻手術,310009910,外歯瘻手術,1500,172,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,13,10,17,13
J050,歯性扁桃周囲膿瘍切開手術,310010010,歯性扁桃周囲膿瘍切開手術,870,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J051,がま腫切開術,310010110,がま腫切開術,820,1574,10,48,70,47,33,21,26,29,21,28,21,13,23,18,24,-,13,-,-,-,76,109,100,78,108,100,98,82,83,69,42,37,47,34,19,12,-,-
J052,がま腫摘出術,310010210,がま腫摘出術,7140,104,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-
J053,唾石摘出術,310010310,唾石摘出術（一連につき）（表在性のもの）,640,2279,-,65,74,50,41,55,50,52,52,50,54,56,57,38,47,45,33,18,11,-,34,55,56,68,75,95,79,84,100,69,92,94,103,131,94,96,65,30
J053,唾石摘出術,310010410,唾石摘出術（一連につき）（深在性のもの）,3770,154,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,10,-,10,-,-,-,-,-,-
J053,唾石摘出術,310010510,唾石摘出術（一連につき）（腺体内に存在するもの）,6550,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J054,舌下腺腫瘍摘出術,310010610,舌下腺腫瘍摘出術,7180,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J055,顎下腺摘出術,310010710,顎下腺摘出術,10210,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J057,顎下腺悪性腫瘍手術,310010910,顎下腺悪性腫瘍手術,33010,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J059,耳下腺腫瘍摘出術,310011010,耳下腺腫瘍摘出術（耳下腺浅葉摘出術）,27210,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
